ip_str,hostnames,Server_Type
34.253.206.138,"['ec2-34-253-206-138.eu-west-1.compute.amazonaws.com', 'xledger.me']",Cobalt Strike Team Server
13.68.214.27,"['www.groovifiserver.com', 'groovifiserver.com']",Cobalt Strike Team Server
52.190.15.149,['onedrive-sync-srv.eastus.cloudapp.azure.com'],Cobalt Strike Team Server
92.42.46.106,"['vps-zap104787-2.zap-srv.com', 'api.dtaste.io']",Cobalt Strike Team Server
54.146.28.148,['ec2-54-146-28-148.compute-1.amazonaws.com'],Cobalt Strike Team Server
138.68.244.242,['att.outlook-msdn.com'],Cobalt Strike Team Server
18.234.189.203,['ec2-18-234-189-203.compute-1.amazonaws.com'],Cobalt Strike Team Server
134.209.236.99,['imageflow.rausgegangen.de'],Cobalt Strike Team Server
52.170.254.184,['msft-telem-monitor-012.eastus.cloudapp.azure.com'],Cobalt Strike Team Server
121.40.97.13,['portal.humobot.com'],Cobalt Strike Team Server
18.162.160.200,"['lb.r4espt.com', 'ec2-18-162-160-200.ap-east-1.compute.amazonaws.com']",Cobalt Strike Team Server
63.32.16.122,"['staging.api.chatlist.co.il', 'ec2-63-32-16-122.eu-west-1.compute.amazonaws.com']",Cobalt Strike Team Server
84.201.176.207,['itlabs.io'],Cobalt Strike Team Server
52.190.15.156,['msftteams-license-ping1582.eastus.cloudapp.azure.com'],Cobalt Strike Team Server
18.166.102.212,"['lb-m.r4espt.com', 'ec2-18-166-102-212.ap-east-1.compute.amazonaws.com']",Cobalt Strike Team Server
40.114.149.205,['encoway.cloud'],Cobalt Strike Team Server
104.155.104.109,['109.104.155.104.bc.googleusercontent.com'],Cobalt Strike Team Server
141.94.131.239,"['ns31448774.ip-141-94-131.eu', 'chateauform.com']",Cobalt Strike Team Server
82.145.229.102,"['82-145-229-102.netonline.net', 'cysportingclubs.com']",Cobalt Strike Team Server
185.143.223.84,"['4SER-1666270727.4server.su', 'sevtrom.com']",Cobalt Strike Team Server
193.203.203.42,['vm768530.stark-industries.solutions'],Cobalt Strike Team Server
205.185.122.49,"['bbcinternationalnews.com', 'mta2.apotheke-rezeptfrei.ch']",Cobalt Strike Team Server
104.248.95.13,"['hoodler.hoodler.nl', 'www.hoodler.nl', 'hoodler.nl']",Cobalt Strike Team Server
162.241.115.71,['dns1.bigrock.in'],Cobalt Strike Team Server
20.108.178.129,"['www.gridlock.tk', 'gridlock.tk']",Cobalt Strike Team Server
172.105.196.88,"['recvheart.com', '172-105-196-88.ip.linodeusercontent.com']",Cobalt Strike Team Server
51.159.195.132,"['46b8e7dc-2822-44ab-8994-8091a594e3b5.fr-par-2.baremetal.scw.cloud', 'promacer.com']",Cobalt Strike Team Server
209.141.41.151,['bbcinternationalnews.com'],Cobalt Strike Team Server
23.227.198.235,['23-227-198-235.static.hvvc.us'],Cobalt Strike Team Server
193.106.191.130,[],Cobalt Strike Team Server
209.141.43.33,['megtech.xyz'],Cobalt Strike Team Server
89.44.9.238,[],Cobalt Strike Team Server
45.61.186.48,"['echo.r1z.rocks', 'danger2.r1z.rocks', 'r1z.rocks', 'ping.r1z.rocks', '020-danger2.r1z.rocks']",Cobalt Strike Team Server
20.218.118.26,['ajax-jquery.de'],Cobalt Strike Team Server
128.199.29.69,[],Cobalt Strike Team Server
198.98.52.45,"['t3x.r1z.rocks', 'mail.jacobupchurch.dev']",Cobalt Strike Team Server
43.138.209.221,['js.cdncontent.online'],Cobalt Strike Team Server
128.199.38.228,"['analytics.jvssp.nl', 'jvssp.nwlab.nl']",Cobalt Strike Team Server
139.59.9.6,['websitems.top'],Cobalt Strike Team Server
52.205.201.148,['ec2-52-205-201-148.compute-1.amazonaws.com'],Cobalt Strike Team Server
185.198.165.3,['dadro80214.vds'],Cobalt Strike Team Server
93.95.228.97,"['vps-93-95-228-97.1984.is', 'www.avstats.net', 'avstats.net']",Cobalt Strike Team Server
13.244.161.14,"['threatproxy.com', 'ec2-13-244-161-14.af-south-1.compute.amazonaws.com']",Cobalt Strike Team Server
159.203.117.203,['intracellulartech.com'],Cobalt Strike Team Server
209.141.47.99,[],Cobalt Strike Team Server
52.56.220.163,"['js.sante-auvergne.fr', 'ec2-52-56-220-163.eu-west-2.compute.amazonaws.com']",Cobalt Strike Team Server
146.185.22.138,['92b9168a.lon.100tb.com'],Cobalt Strike Team Server
192.3.231.208,"['192-3-231-208-host.colocrossing.com', 'www.qax666.tk']",Cobalt Strike Team Server
103.99.179.54,['livecloudflare.com'],Cobalt Strike Team Server
159.203.102.73,['lwwwamazon.ga'],Cobalt Strike Team Server
37.59.235.28,['ip28.ip-37-59-235.eu'],Cobalt Strike Team Server
178.62.121.58,[],Cobalt Strike Team Server
137.175.17.177,[],Cobalt Strike Team Server
194.195.118.171,['194-195-118-171.ip.linodeusercontent.com'],Cobalt Strike Team Server
15.223.121.189,['ec2-15-223-121-189.ca-central-1.compute.amazonaws.com'],Cobalt Strike Team Server
193.106.191.187,[],Cobalt Strike Team Server
100.25.12.237,"['ec2-100-25-12-237.compute-1.amazonaws.com', 'www.utilityalign.com', 'utilityalign.com']",Cobalt Strike Team Server
185.82.217.119,"['storage-1029741.hosted-by.itldc.com', 'sslpronto.site']",Cobalt Strike Team Server
84.21.172.184,[],Cobalt Strike Team Server
3.145.123.185,"['ec2-3-145-123-185.us-east-2.compute.amazonaws.com', 'ash1eymadison.com', 'www.ash1eymadison.com']",Cobalt Strike Team Server
52.86.158.193,"['citygov.net', 'ec2-52-86-158-193.compute-1.amazonaws.com']",Cobalt Strike Team Server
18.130.254.213,['ec2-18-130-254-213.eu-west-2.compute.amazonaws.com'],Cobalt Strike Team Server
159.223.102.68,['c2-cs-prod.purpleteamops.com'],Cobalt Strike Team Server
18.220.62.126,['ec2-18-220-62-126.us-east-2.compute.amazonaws.com'],Cobalt Strike Team Server
205.185.119.170,"['aheryngrant.com', 'web-d2.aheryngrant.com']",Cobalt Strike Team Server
165.227.148.13,['analysis.azure-updates.com'],Cobalt Strike Team Server
138.68.237.231,['cloudstoragesync.com'],Cobalt Strike Team Server
205.185.121.78,[],Cobalt Strike Team Server
95.179.138.36,['95.179.138.36.vultrusercontent.com'],Cobalt Strike Team Server
3.82.52.195,"['parkeronline.live', 'ec2-3-82-52-195.compute-1.amazonaws.com']",Cobalt Strike Team Server
13.246.124.255,"['ec2-13-246-124-255.af-south-1.compute.amazonaws.com', 'threatproxy.com']",Cobalt Strike Team Server
139.155.68.35,[],Cobalt Strike Team Server
193.106.191.198,[],Cobalt Strike Team Server
67.205.137.194,['digitalcloudinstall.com'],Cobalt Strike Team Server
194.180.48.180,[],Cobalt Strike Team Server
35.174.106.30,"['ares-mgmt.org', 'ec2-35-174-106-30.compute-1.amazonaws.com']",Cobalt Strike Team Server
172.86.120.113,['172-86-120-113.static.hvvc.us'],Cobalt Strike Team Server
137.184.124.73,['digitalcloudinstall.com'],Cobalt Strike Team Server
146.59.17.67,['vps-68df88ed.vps.ovh.net'],Cobalt Strike Team Server
198.98.58.156,['bbcinternationalnews.com'],Cobalt Strike Team Server
138.68.241.48,['sharepointmedia.com'],Cobalt Strike Team Server
104.248.15.123,['cloudfront.em365.xyz'],Cobalt Strike Team Server
87.237.54.138,['cdnmetric.monster'],Cobalt Strike Team Server
144.172.118.79,[],Cobalt Strike Team Server
78.46.129.254,"['inversebildersuche.de', 'static.254.129.46.78.clients.your-server.de']",Cobalt Strike Team Server
173.82.245.2,['secure.kamranakram.me'],Cobalt Strike Team Server
134.209.64.104,['9783383110-ts2.hrsurveypro.com'],Cobalt Strike Team Server
34.211.56.4,"['rgldupdates.com', 'ec2-34-211-56-4.us-west-2.compute.amazonaws.com']",Cobalt Strike Team Server
144.126.210.165,['asapp-it.org'],Cobalt Strike Team Server
24.199.87.38,['york.azure-core.com'],Cobalt Strike Team Server
193.106.191.202,[],Cobalt Strike Team Server
34.204.197.204,"['cloud-enrollment.com', 'ec2-34-204-197-204.compute-1.amazonaws.com']",Cobalt Strike Team Server
3.101.119.162,"['data.dentons.store', 'ec2-3-101-119-162.us-west-1.compute.amazonaws.com']",Cobalt Strike Team Server
44.200.187.251,"['0ffic365.com', 'ec2-44-200-187-251.compute-1.amazonaws.com']",Cobalt Strike Team Server
3.25.228.50,"['d30bqokoekt1hf.cloudfront.net', 'ec2-3-25-228-50.ap-southeast-2.compute.amazonaws.com']",Cobalt Strike Team Server
178.128.201.252,['sharepoint.microsoft-ofifce.com'],Cobalt Strike Team Server
34.122.69.48,['48.69.122.34.bc.googleusercontent.com'],Cobalt Strike Team Server
39.101.66.165,[],Cobalt Strike Team Server
143.198.203.10,['tns.ammtel.com'],Cobalt Strike Team Server
195.201.250.117,"['static.117.250.201.195.clients.your-server.de', 'inversebildersuche.de']",Cobalt Strike Team Server
205.185.115.214,"['bbcinternationalnews.com', 'lv.b0p.net']",Cobalt Strike Team Server
54.186.95.130,"['ec2-54-186-95-130.us-west-2.compute.amazonaws.com', 'ic2.xyz']",Cobalt Strike Team Server
143.198.186.250,['legitimateweb.site'],Cobalt Strike Team Server
159.65.199.38,['itservicecenter.org'],Cobalt Strike Team Server
143.244.152.224,['dataprocessfunction.com'],Cobalt Strike Team Server
170.187.146.204,['170-187-146-204.ip.linodeusercontent.com'],Cobalt Strike Team Server
159.223.78.199,['update.microsoftupdate443.com'],Cobalt Strike Team Server
167.172.42.11,['dtalk.uknetict.com'],Cobalt Strike Team Server
157.230.71.108,['iproductplacement.com'],Cobalt Strike Team Server
198.98.56.198,"['echo.r1z.rocks', 'danger2.r1z.rocks', 'r1z.rocks', 'ping.r1z.rocks', '020-danger2.r1z.rocks']",Cobalt Strike Team Server
54.176.118.231,"['test-updates.com', 'ec2-54-176-118-231.us-west-1.compute.amazonaws.com']",Cobalt Strike Team Server
18.162.209.106,"['ec2-18-162-209-106.ap-east-1.compute.amazonaws.com', 'jsdlvr.com']",Cobalt Strike Team Server
206.189.103.250,['bemmel.fhlct.nl'],Cobalt Strike Team Server
162.241.115.146,['162-241-115-146.webhostbox.net'],Cobalt Strike Team Server
103.199.18.24,['skyscannery.com'],Cobalt Strike Team Server
96.85.69.60,"['96-85-69-60-static.hfc.comcastbusiness.net', 'edge.teamred.online']",Cobalt Strike Team Server
3.70.47.9,"['serensa.nl', 'ec2-3-70-47-9.eu-central-1.compute.amazonaws.com']",Cobalt Strike Team Server
44.210.19.28,"['ec2-44-210-19-28.compute-1.amazonaws.com', 'corporate-document-transfer.com']",Cobalt Strike Team Server
165.232.158.27,['flagrant-parser.autonode.net'],Cobalt Strike Team Server
3.19.237.107,"['ec2-3-19-237-107.us-east-2.compute.amazonaws.com', 'ash1eymadison.com', 'www.ash1eymadison.com']",Cobalt Strike Team Server
18.169.75.192,"['ec2-18-169-75-192.eu-west-2.compute.amazonaws.com', 'officesapps.net']",Cobalt Strike Team Server
18.194.244.87,"['ec2-18-194-244-87.eu-central-1.compute.amazonaws.com', 'serensa.nl']",Cobalt Strike Team Server
3.135.18.36,"['ec2-3-135-18-36.us-east-2.compute.amazonaws.com', 'ash1eymadison.com', 'www.ash1eymadison.com']",Cobalt Strike Team Server
185.11.180.61,['www.flnansnorge.no'],Cobalt Strike Team Server
3.93.3.75,"['ares-mgmt.org', 'ec2-3-93-3-75.compute-1.amazonaws.com']",Cobalt Strike Team Server
52.29.162.176,"['ec2-52-29-162-176.eu-central-1.compute.amazonaws.com', 'serensa.nl']",Cobalt Strike Team Server
159.203.82.215,[],Cobalt Strike Team Server
164.92.169.173,['in.azureonlineglobal.com'],Cobalt Strike Team Server
185.11.180.58,['www.finansmorge.no'],Cobalt Strike Team Server
161.35.153.25,['jwlc.nwlab.nl'],Cobalt Strike Team Server
20.25.103.78,['rsa-cdn.com'],Cobalt Strike Team Server
54.219.232.127,['ec2-54-219-232-127.us-west-1.compute.amazonaws.com'],Cobalt Strike Team Server
205.185.114.132,"['r1z.rocks', 'ms.r1z.rocks']",Cobalt Strike Team Server
18.135.99.26,"['js.sante-auvergne.fr', 'ec2-18-135-99-26.eu-west-2.compute.amazonaws.com']",Cobalt Strike Team Server
5.9.233.79,['5-9-233-79.cinfuserver.com'],Cobalt Strike Team Server
146.190.26.2,['gulu.nwlab.nl'],Cobalt Strike Team Server
46.101.176.136,['api.vfsglobalsolutions.com'],Cobalt Strike Team Server
188.241.240.145,"['r1z.rocks', 'hosted-by.hazi.ro', 'bb.r1z.rocks']",Cobalt Strike Team Server
209.141.46.5,"['r1z.rocks', 's41nt.r1z.rocks', 'mx2.mrwax.eu']",Cobalt Strike Team Server
3.27.43.107,"['ec2-3-27-43-107.ap-southeast-2.compute.amazonaws.com', 'cdn.dnssec-cloud.com', 'dnssec-cloud.com', 'prod.dnssec-cloud.com']",Cobalt Strike Team Server
23.106.123.218,['spanish-home-sales.com'],Cobalt Strike Team Server
159.223.236.137,['dsbservice.dk'],Cobalt Strike Team Server
94.127.56.90,"['mnemonic-test2.xyz', 'scan-56-90.mnemonic.no']",Cobalt Strike Team Server
134.209.251.189,['ns1.azurecloudlogin.com'],Cobalt Strike Team Server
143.110.150.153,['endpointanalysis.com'],Cobalt Strike Team Server
52.24.16.46,['ec2-52-24-16-46.us-west-2.compute.amazonaws.com'],Cobalt Strike Team Server
209.141.55.224,['bbcinternationalnews.com'],Cobalt Strike Team Server
188.241.240.134,"['t3x.r1z.rocks', 'hosted-by.hazi.ro']",Cobalt Strike Team Server
3.22.194.208,"['sundaycoffeeclub.com', 'ec2-3-22-194-208.us-east-2.compute.amazonaws.com']",Cobalt Strike Team Server
192.241.129.238,['championinfosec.net'],Cobalt Strike Team Server
188.241.240.139,"['bbcinternationalnews.com', 'hosted-by.hazi.ro']",Cobalt Strike Team Server
185.11.180.32,['sharepoint.icenorge.no'],Cobalt Strike Team Server
137.184.5.82,[],Cobalt Strike Team Server
137.184.67.44,['west.azureedge.net'],Cobalt Strike Team Server
128.199.47.186,['lamaisondesante.fr'],Cobalt Strike Team Server
23.239.0.54,"['23-239-0-54.ip.linodeusercontent.com', 'spiff.synteki.io']",Cobalt Strike Team Server
217.12.207.50,"['vds1046034.hosted-by-itldc.com', 'shavar-services.online']",Cobalt Strike Team Server
44.201.147.226,"['ec2-44-201-147-226.compute-1.amazonaws.com', 'corporations-updates.com']",Cobalt Strike Team Server
107.189.3.55,"['r1z.rocks', 'bb.r1z.rocks']",Cobalt Strike Team Server
161.97.96.177,"['vmi998765.contaboserver.net', '0day.monster']",Cobalt Strike Team Server
138.68.248.208,['mammoth-loggia.autonode.net'],Cobalt Strike Team Server
144.172.118.74,[],Cobalt Strike Team Server
188.241.240.148,"['r1z.rocks', 'hosted-by.hazi.ro', 'ms.r1z.rocks']",Cobalt Strike Team Server
3.86.111.68,"['black-ninjas.com', 'ec2-3-86-111-68.compute-1.amazonaws.com']",Cobalt Strike Team Server
159.223.58.93,[],Cobalt Strike Team Server
134.209.233.244,['login.azure-updates.com'],Cobalt Strike Team Server
188.241.240.131,"['hosted-by.hazi.ro', 'hostrocket.us']",Cobalt Strike Team Server
159.223.119.89,['fixwififast.org'],Cobalt Strike Team Server
143.198.106.163,['dizzy-junker.autonode.net'],Cobalt Strike Team Server
80.66.64.132,"['coincash.fun', 'sslpronto.site']",Cobalt Strike Team Server
45.61.188.187,['t3x.r1z.rocks'],Cobalt Strike Team Server
3.85.56.122,"['ec2-3-85-56-122.compute-1.amazonaws.com', 'corporations-update.com']",Cobalt Strike Team Server
74.119.194.218,['vm693009.stark-industries.solutions'],Cobalt Strike Team Server
185.11.180.85,['documaster.sikringsfomdet.no'],Cobalt Strike Team Server
157.245.13.102,['dbcloud624.com'],Cobalt Strike Team Server
194.182.188.68,['11846251.myfancydomain.ch'],Cobalt Strike Team Server
154.31.168.68,['gofileweb.cf'],Cobalt Strike Team Server
172.107.226.238,['unassigned.psychz.net'],Cobalt Strike Team Server
3.85.231.45,['ec2-3-85-231-45.compute-1.amazonaws.com'],Cobalt Strike Team Server
3.83.42.214,"['ec2-3-83-42-214.compute-1.amazonaws.com', 'ctrlcredithelp.com', 'www.ctrlcredithelp.com']",Cobalt Strike Team Server
149.102.146.27,['vmi896355.contaboserver.net'],Cobalt Strike Team Server
209.141.54.47,"['r1z.rocks', 'bb.r1z.rocks', 'poczta24.info.pl']",Cobalt Strike Team Server
205.185.113.213,"['r1z.rocks', 'ms.r1z.rocks']",Cobalt Strike Team Server
82.156.29.153,[],Cobalt Strike Team Server
179.60.150.34,[],Cobalt Strike Team Server
114.115.208.101,['ecs-114-115-208-101.compute.hwclouds-dns.com'],Cobalt Strike Team Server
94.237.80.65,['servera.alexkoehler.com'],Cobalt Strike Team Server
192.231.59.63,"['workflow.sl.nsw.gov.au', 'api-dev.sl.nsw.gov.au']",Cobalt Strike Team Server
188.165.235.41,"['powerdata-api.innovationpge.fr', 'ns3329616.ip-188-165-235.eu', 'powerdata.innovationpge.fr']",Cobalt Strike Team Server
164.90.204.15,['maslo4.hlebusheck.ru'],Cobalt Strike Team Server
13.125.177.145,"['ec2-13-125-177-145.ap-northeast-2.compute.amazonaws.com', 'test-api.hotaetv.com']",Cobalt Strike Team Server
35.183.9.123,"['www.kentbiomed.com', 'kentbiomed.com', 'ec2-35-183-9-123.ca-central-1.compute.amazonaws.com']",Cobalt Strike Team Server
3.15.217.219,"['www.linglongpeet.com', 'linglongpeet.com', 'ec2-3-15-217-219.us-east-2.compute.amazonaws.com']",Cobalt Strike Team Server
47.90.244.86,"['ajaolag.xyz', 'www.ajaolag.xyz']",Cobalt Strike Team Server
3.144.143.74,"['agedcaresys.com', 'www.agedcaresys.com', 'ec2-3-144-143-74.us-east-2.compute.amazonaws.com']",Cobalt Strike Team Server
3.96.56.251,"['ec2-3-96-56-251.ca-central-1.compute.amazonaws.com', 'paochek.com', 'www.paochek.com']",Cobalt Strike Team Server
35.183.208.49,"['www.businessduniyadari.com', 'businessduniyadari.com', 'ec2-35-183-208-49.ca-central-1.compute.amazonaws.com']",Cobalt Strike Team Server
18.116.202.47,"['a6data.com', 'www.a6data.com', 'ec2-18-116-202-47.us-east-2.compute.amazonaws.com']",Cobalt Strike Team Server
13.59.85.50,"['www.daipou.com', 'daipou.com', 'ec2-13-59-85-50.us-east-2.compute.amazonaws.com']",Cobalt Strike Team Server
15.222.245.191,"['currentfinancialnewstoday.com', 'ec2-15-222-245-191.ca-central-1.compute.amazonaws.com', 'www.currentfinancialnewstoday.com']",Cobalt Strike Team Server
163.172.111.243,"['staging.mylabel.app', 'gaspard.i.mylabel.app']",Cobalt Strike Team Server
47.90.132.91,"['techfreehk.com', 'www.techfreehk.com']",Cobalt Strike Team Server
3.144.164.45,"['ec2-3-144-164-45.us-east-2.compute.amazonaws.com', 'www.gonghaoming.com', 'gonghaoming.com']",Cobalt Strike Team Server
52.15.36.240,"['ec2-52-15-36-240.us-east-2.compute.amazonaws.com', 'wxoqwl.com', 'www.wxoqwl.com']",Cobalt Strike Team Server
35.183.70.158,"['www.zyshop886.com', 'zyshop886.com', 'ec2-35-183-70-158.ca-central-1.compute.amazonaws.com']",Cobalt Strike Team Server
88.85.82.238,"['ms1.pairstrade.pro', 'ms2.pairstrade.pro']",Cobalt Strike Team Server
13.58.102.255,"['www.admin2111.com', 'admin2111.com', 'ec2-13-58-102-255.us-east-2.compute.amazonaws.com']",Cobalt Strike Team Server
88.85.82.213,"['tools.pairstrade.pro', 'auth.pairstrade.pro', 'stage.pairstrade.pro', 'tg.pairstrade.pro']",Cobalt Strike Team Server
35.183.22.240,"['bixuexue.com', 'www.bixuexue.com', 'ec2-35-183-22-240.ca-central-1.compute.amazonaws.com']",Cobalt Strike Team Server
31.207.44.36,['getproxy.xyz'],Cobalt Strike Team Server
18.188.145.200,"['153581.com', 'www.153581.com', 'ec2-18-188-145-200.us-east-2.compute.amazonaws.com']",Cobalt Strike Team Server
18.118.171.212,"['zbxhj.com', 'www.zbxhj.com', 'ec2-18-118-171-212.us-east-2.compute.amazonaws.com']",Cobalt Strike Team Server
15.222.253.30,"['ec2-15-222-253-30.ca-central-1.compute.amazonaws.com', 'financecurrentevent.com', 'www.financecurrentevent.com']",Cobalt Strike Team Server
18.118.159.66,"['www.c4dteach.com', 'c4dteach.com', 'ec2-18-118-159-66.us-east-2.compute.amazonaws.com']",Cobalt Strike Team Server
188.166.24.146,['tesla-proxy.flexibility.ai'],Cobalt Strike Team Server
3.144.89.3,"['www.pantsforkids.com', 'pantsforkids.com', 'ec2-3-144-89-3.us-east-2.compute.amazonaws.com']",Cobalt Strike Team Server
159.65.153.85,['api.resources.eventackle.com'],Cobalt Strike Team Server
52.15.218.70,"['www.sdmeichuan03.com', 'sdmeichuan03.com', 'ec2-52-15-218-70.us-east-2.compute.amazonaws.com']",Cobalt Strike Team Server
18.223.116.12,"['ec2-18-223-116-12.us-east-2.compute.amazonaws.com', 'www.fairrentacar.com', 'fairrentacar.com']",Cobalt Strike Team Server
18.216.185.248,"['www.socialworkerking.com', 'ec2-18-216-185-248.us-east-2.compute.amazonaws.com', 'socialworkerking.com']",Cobalt Strike Team Server
